PROJECT_ID,PROJECT_NAME,PROJECT_DESCRIPTION,ESTIMATED_COST,UPDATE_ACTIVITY,ENVIRONMENTAL_ASSESSMENT_STAGE,CONSTRUCTION_TYPE,CONSTRUCTION_SUBTYPE,PROJECT_TYPE,REGION,MUNICIPALITY,DEVELOPER,ARCHITECT,PROJECT_STATUS,PROJECT_STAGE,PROJECT_CATEGORY_NAME,PUBLIC_FUNDING_IND,PROVINCIAL_FUNDING,FEDERAL_FUNDING,MUNICIPAL_FUNDING,OTHER_PUBLIC_FUNDING,GREEN_BUILDING_IND,GREEN_BUILDING_DESC,CLEAN_ENERGY_IND,INDIGENOUS_IND,INDIGENOUS_NAMES,INDIGENOUS_AGREEMENT,CONSTRUCTION_JOBS,OPERATING_JOBS,STANDARDIZED_START_DATE,STANDARDIZED_COMPLETION_DATE,LATITUDE,LONGITUDE,LATITUDE_DMS,LONGITUDE_DMS,TELEPHONE,PROJECT_WEBSITE,FIRST_ENTRY_DATE,LAST_UPDATE
3371,Cedar LNG,"Proposed LNG processing facility to be developed at three sites in the Douglas Channel, Haisla project lands. Cedar 1, Cedar 2 and Cedar 3 will have a capacity of 14.5 million tonnes/year. An application for an export license has been approved by the National Energy Board. A Financial Investment Decision was reached in Jun 2024, pre-construction and site clearing taking place in late 2024.",5500.0,,Certified,Industrial,Oil & Gas,Liquefied Natural Gas,6. North Coast,Kitimat,Cedar LNG Export Development Ltd.,,Proposed,Tender/Preconstruction,Mining & Oil & Gas Extraction,False,False,False,False,False,False,,False,True,Haisla First Nation,Project partner,500.0,100.0,2025-07-01,2028-10-01,53.92541,-128.727915,"53° 55' 31.48"" N","128° 43' 40.49"" W",(250) 632-8900 (District of Kitimat),www.cedarlng.com/project,2015-03-01,2025-03-01
3375,Red Willow Wind Farm,"200 MW wind energy facility located 40 km southeast of the District of Tumbler Ridge, would include new access roads, a 230 kv transmission line will connect to the Quintette Substation.",480.0,,Review,Infrastructure,Utilities,Utilities,8. Northeast,Tumbler Ridge,Red Willow Wind LP,,Proposed,Consultation/Approvals,Utilities (incl sewage treatment),False,False,False,False,False,False,,True,True,Lheidli-T’enneh First Nation,Project located on traditional territory.,300.0,8.0,,,54.808663,-120.375011,"54° 48' 31.19"" N","120° 22' 30.04"" W",(855) 604-6403,www.boralex.com/projects/redwillow,2015-03-01,2025-03-01
3306,Pacific Future Energy Refinery,"Bitumen refinery proposed for the North Coast will be built in phases, each processing 200,000 barrels/day to a total of 1,000,000 barrels/day on completion. A new rail terminal and rail connection will be included along with storage and support buildings. The site selected is called Dubose Flats, located between Terrace and Kitimat. A project description has been submitted to the federal and provincial environmental assessment agencies.",11000.0,,Pre-application,Industrial,Manufacturing - Petrochemical,Petrochemical Manufacturing,6. North Coast,Kitimat,Pacific Future Energy Corp.,,Proposed,Preliminary/Feasibility,Manufacturing,False,False,False,False,False,False,,False,False,,,3500.0,1000.0,,2023-10-01,54.283897,-128.617569,"54° 17' 2.03""N","128° 37' 3.25""W",(604) 559-3611,,2014-09-01,2025-03-01
3247,Valemount Glacier Destination Resort,"Proposed sight-seeing and year round destination ski resort on Mt. Arthur Meighen near Valemount. A final phased master includes 4,997 ha Controlled Recreation Area, lifts from the base of Mt Trudeau to Mt Arthur Meighen and McLennan Glacier, and a lift to Twilight Glacier. Ski runs and lifts will be added over three phases of development, as well as a 2,000 bed resort village and day lodge. The Province has approved a Master Development Agreement for the resort.",800.0,,,Commercial,Accommodation,Resort,5. Cariboo,Valemount,Valemount Glacier Destinations,Pheidias Project Management Corp. & Oberti Resort Design,Proposed,,Residential/Commercial,False,False,False,False,False,False,,False,True,Simpcw First Nation,,800.0,,,,52.82014,-119.39148,"52° 49' 12.5"" N","119° 23' 29.33"" W",(250) 566-4435 (Valemount Village),,2014-03-01,2025-03-01
3203,"Port Alberni_x000D_
Transshipment Hub (PATH)",Proposed expansion of port facilities to include a deep-sea shipping terminal.,1600.0,,,Infrastructure,Other Transportation,Port and Harbour Facilities,1. Vancouver Island/Coast,Port Alberni,Port Alberni Port Authority,,Proposed,Preliminary/Feasibility,Transportation & Warehousing,False,False,False,False,False,False,,False,True,Huu-ay-aht First Nation,,1000.0,300.0,,,49.2294884,-124.8106308,"49° 13' 46.16"" N","124° 48' 38.27"" W",(250) 723-5312,www.portalberniportauthority.ca/,2013-12-01,2025-03-01
3176,Woodfibre LNG Project,"LNG facility located on former 86 hectare Woodfibre pulp mill, which has been granted a certificate of compliance for site remediation. A 25 year licence to export natural gas has been approved by the National Energy Board. Squamish Nation Council approved an Environmental Certificate. KBR Inc has been awarded a Front-end Engineering and Design (FEED) contract in Mar 2016. Financial Investment Decision (FID) has been taken in Nov 2016. Geotechnical surveys conducted Dec 2017. Site cleanup and demolition of pulp mill occurred Summer 2018. Application submitted in Jun 2018 to the BC Oil and Gas Commission. Final Investment Decision (FID) expected in Summer 2021, with site remediation underway in Fall 2021. The site preparation continues in 2024 with the arrival of the modular facility components in Early 2025.",6800.0,Project started construction,Extended,Industrial,Oil & Gas,Liquefied Natural Gas,2. Mainland/Southwest,Squamish,Woodfibre Natural Gas Ltd,,Construction started,,Mining & Oil & Gas Extraction,False,False,False,False,False,False,,False,True,Squamish First Nation,,650.0,100.0,2025-01-01,2027-10-01,49.667027,-123.256746,"49° 40' 01.299"" N","123° 15' 24.286"" W",(778) 875-1613,www.woodfibrelng.ca,2013-09-01,2025-03-01
3182,Sooke Wind Project,Proposed 300 MW wind farm in the Sooke area with 100 to 150 turbines. Project placed on hold.,750.0,,,Infrastructure,Utilities,Utilities,1. Vancouver Island/Coast,Sooke,TimberWest Forest Corp./EDP Renewables,,On hold,,Utilities (incl sewage treatment),False,False,False,False,False,False,,False,False,,,350.0,50.0,,,48.41121,-123.79417,"48° 24' 40.36"" N","123° 47' 39.01"" W",(604) 654-4600,,2013-09-01,2025-03-01
3172,New Monaco Mixed-Use Development,"A proposed mixed use development, to be constructed over 20 years, with a diversity of housing types and commercial opportunities. Located on a 125 acre parcel between The Okanagan Connector and Hwy 97, it is proposed that the development will be comprised of approximately 255,000 sq ft of retail and office space and 2800 units (maximum).",1000.0,,,Residential,Mixed use,Mixed use - Residential/Commercial/Retail/ Industrial,3. Thompson-Okanagan,Peachland,AMC Developments,,Proposed,Consultation/Approvals,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.80023,-119.6985092,"49° 48' 0.83"" N","119° 41' 54.63"" W",(250) 767-2647 (Peachland Municipality),www.newmonaco.ca,2013-09-01,2025-03-01
3166,North Montney Mainline,305 km extension to the Groundbirch pipeline that will connect to the Prince Rupert Gas Transmission project (ID #3070). The project will include necessary metering and compression facilities. NOVA Gas Transmission Ltd. is a subsidiary of TransCanada Corp.,1700.0,,Certified,Industrial,Oil & Gas,Natural Gas Pipeline,8. Northeast,Peace River,NOVA Gas Transmission Ltd.,,Construction started,,Transportation & Warehousing,False,False,False,False,False,False,,False,False,,,,,2020-01-01,,,,,,(403) 920-6098,,2013-09-01,2025-03-01
3066,Taylor Wind Project,Proposed 40 turbine wind energy project of 200 MW to be located 10 km south of the District of Taylor. Project was selected in the 2024 BC Hydro clean call for power.,600.0,,Pre-application,Infrastructure,Utilities,Utilities,8. Northeast,Taylor,Taylor Wind Project Ltd.,,Proposed,Consultation/Approvals,Utilities (incl sewage treatment),False,False,False,False,False,False,,True,True,Saulteau First Nations,,150.0,12.0,,2031-10-01,56.0205,-120.7348,"56° 1' 13.8"" N","120° 44' 5.28"" W",(250) 789-3392 (District of Taylor),,2012-12-01,2025-03-01
3067,Sundance Wind Project,Proposed 250 MW wind energy project located 20 km north of the Tumbler Ridge. Project may be submitted into a future BC Hydro clean call for power. Project has been put on hold until demand increases.,600.0,,Pre-application,Infrastructure,Utilities,Utilities,8. Northeast,Tumbler Ridge,Sundance Wind Project Ltd.,,On hold,,Utilities (incl sewage treatment),False,False,False,False,False,False,,True,False,,,250.0,10.0,,,55.3547,-121.0845,"55° 21' 16.92"" N","121° 5' 4.2"" W",,,2012-12-01,2025-03-01
3070,Prince Rupert Gas Transmission Project,"Project to build, own and operate a 900 km natural gas pipeline from Fort St. John to proposed Pacific Northwest LNG export facility (cancelled project ID #3131) at Port Edward, near Prince Rupert. The projects Environmental Assessment certificate has been extended to Nov 2024. 11 permits for pipeline and compressor stations have been issued by the BC Oil and Gas Commission. Project agreements with 13 First Nations are in place. Project options are in review.",5000.0,,Extended,Industrial,Oil & Gas,Liquefied Natural Gas - Natural Gas Pipeline,6. North Coast,Prince Rupert,TransCanada Corp.,,Proposed,,Transportation & Warehousing,False,False,False,False,False,False,,False,True,"Doig River, Gitanyow, Gitxaala, Gitxsan, Halfway River, Kitselas, Lake Babine Nation, Lax Kw’alaams, McLeod Lake Band, Metlakatla First Nation, Nisga’a Lisims Government, Takla Lake, Tl’azt’en Nation and Yekooche First Nations",Benefits Agreements and Impact Benefit Agreements,2000.0,40.0,,,,,,,(403) 920-2000,www.princerupertgas.com,2012-12-01,2025-03-01
3060,Fraser River Tunnel Project,"Proposed replacement of the Massey Tunnel and upgrades and associated infrastructure. Phase 1 would include improvements to the highway approaches and Phase 2 will include an 8 lane immersed tube tunnel. Request for Qualifications (RFQ) has been released to selected teams; Cross Fraser Partnership, Daewoo-GS JV, and Fraser River Tunnel Constructors.",4148.0,,Pre-application,Infrastructure,Roads & Highways,Transportation,2. Mainland/Southwest,Delta To Richmond,,,Proposed,Consultation/Approvals,Transportation & Warehousing,True,True,False,False,False,False,,False,False,,,,,2026-10-01,2030-10-01,49.121767,-123.075704,"49° 07' 18.36"" N","123° 04’ 32 32"" W",,www.engage.gov.bc.ca/masseytunnel/overview,2012-12-01,2025-03-01
3064,Kitimat Clean Oil Refinery,"Proposed refinery located 13 km north of Kitimat will process an estimated 400,000 barrels/day of Alberta oil sands bitumen refined to produce diesel, gasoline, and aviation fuel. The refined products will be stored and delivered via 23 km of 18"" fuel delivery pipeline to a proposed marine terminal on the Douglas Channel, 12 km south of Kitimat.",22000.0,,Pre-application,Industrial,Manufacturing - Petrochemical,Petrochemical Manufacturing,6. North Coast,Kitimat,Kitimat Clean Ltd.,,Proposed,Consultation/Approvals,Manufacturing,False,False,False,False,False,False,,False,False,,,6000.0,2500.0,,2029-10-01,54.22099,-128.6645,"54° 13' 15.56"" N","128° 39' 52.2"" W",,www.kitimatclean.ca,2012-12-01,2025-03-01
3049,Lougheed Town Centre Redevelopment,"Phased redevelopment of the Lougheed mall into a regional town centre to include 23 residential towers, located on Lougheed Hwy and Austin Ave. The commercial buildings and tower podiums will include commercial space. Rezoning is required.",7000.0,,,Commercial,Retail,Retail/Residential,2. Mainland/Southwest,Burnaby,Shape Properties,,Construction started,,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,2020-10-01,2025-10-01,49.2521,-122.8959,"49° 15' 7.55"" N","122° 53' 45.17"" W",(604) 681.2358,www.lougheedtowncentre.com,2012-09-01,2025-03-01
3043,Kemess Underground Copper-Gold Mine,"Underground coal mine located 5 km north of the former Kemess South mine. Estimated annual mine production of 95,000 oz gold and 41.4 million lbs of copper over a 12-year mine life.",524.0,,Certified,Industrial,Mining,Mining,8. Northeast,Chetwynd,Northgate Minerals Corp.,,Construction started,,Mining & Oil & Gas Extraction,False,False,False,False,False,False,,False,False,,,1127.0,240.0,2023-01-01,,56.976605,-126.761678,"56° 58' 35.78"" N","126° 45' 42.04"" W",(647) 260-8880,www.auricometals.ca/kemess,2012-09-01,2025-03-01
3028,Westcoast Connector Gas Transmission Project,"Proposal for a multi-pipeline natural gas corridor from the Cypress area in northeast B.C. to serve proposed West Coast LNG exports in the Prince Rupert area. An Environmental Assessment Certificate has been issued. Approximately 850-kilometres, 48-inch pipelines with a design capacity of up to 8.4 billion cubic feet per day.",6000.0,,Expired,Industrial,Oil & Gas,Liquefied Natural Gas - Natural Gas Pipeline,6. North Coast,Prince Rupert,Enbridge Inc.,,Proposed,,Transportation & Warehousing,False,False,False,False,False,False,,False,True,"Doig River First Nation, Gitanyow First Nation, Gitxaala First Nation, Kitselas First Nation, Metlakatla First Nation, Takla Lake First Nation",Benefits Agreement,3600.0,60.0,,,,,,,(403) 231-3900,www.enbridge.com,2012-09-01,2025-03-01
3026,Vicarro Ranch Residential Development,"Proposed 1,400-unit residential community on a 160 hectare site near Whatcom Rd and Cassiar Rd. Project will proceed in phases with 264 single family homes, 38 duplex, 229 townhome and 348 condominium units over 5 sub-areas. Official Community Plan amendment (OCP) required.",560.0,,,Residential,Primarily residential - Single use,Residential,2. Mainland/Southwest,Abbotsford,,New Town Planning and Architecture Services,Proposed,Consultation/Approvals,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.05924,-122.24384,"49° 3' 33.26"" N","122° 14' 37.82"" W",(604) 853-2281 (City of Abbotsford),,2012-09-01,2025-03-01
2990,Britannia South Mixed-use Development,"Residential neighbourhood located on the former Makin Lands will include a commercial core, community amenities and a marina. OCP amendment is required to allow 3,000 units.",1000.0,,,Residential,Primarily residential - Single use,Residential/Commercial,2. Mainland/Southwest,Squamish,Taicheng Development Corp.,,Proposed,Permitting,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,2026-10-01,49.6243591,-123.2061768,"49° 37' 27.69"" N","123° 12' 22.24"" W",(778) 279-7930,,2012-06-01,2025-03-01
2980,St. Paul's Hospital Replacement,"A new acute-care hospital and integrated health campus with capacity for up to 548 beds (115 net new beds) including emergency and critical care, mental health and addictions beds and programs, ambulatory services and outpatient clinics, and a variety of general and specialized care programs. Phase two includes the Clinical Support and Research Centre (CSRC), which will accommodate clinicians and researchers on the campus. The project located on an 18.4-acre site on Station St has received approval of the business plan and funding.",2300.0,,,Institutional,Health,Health Care and Social Assistance,2. Mainland/Southwest,Vancouver,Providence Health Care,Perkins + Will,Construction started,,Public Services,True,True,False,False,True,True,LEED gold,False,False,,,,,2021-01-01,2027-07-01,49.27529,-123.09661,49° 16' 31.044'' N,123° 5' 47.796'' W,(604) 806-8566,www.thenewstpauls.ca,2012-06-01,2025-03-01
2972,International Plaza,"A 4 million sq ft development on 30 hectares located on Bridgeport Rd. Project will include 6 hotels, restaurants, theatres and marina offices. Rezoning is required.",4000.0,,,Commercial,Accommodation,Accommodation/Retail,2. Mainland/Southwest,Richmond,Jingon International Development Group,,Proposed,Tender/Preconstruction,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.192007,-123.105506,"49° 11' 31.23"" N","123° 6' 19.82"" W",(604) 276-4000 (Richmond City),www.itcrichmond.com,2012-03-01,2025-03-01
2937,LNG Canada Facility,"LNG terminal facility located on the former Methanex facility site. The project will include a gas liquification plant, storage tanks, a marine terminal and a rail yard. Water treatment facility and flare stacks will be constructed on the site. JGC Corp and Flour Corp have been awarded the engineering, procurement and construction contract. An agreement is in place to connect to the BC Hydro power grid. Project has been approved under the Environmental Assessment Act, and by the National Energy Board (NEB) for a 40-yr export licence to replace the current 25-yr licence. Final investment decision was approved in Oct 2018. Extension of Terminal A completed in Dec 2021. Construction is expected to complete Spring 2025..",36000.0,,Certified,Industrial,Oil & Gas,Liquefied Natural Gas,6. North Coast,Kitimat,"Shell Canada Energy, Petronas, PetroChina, Mitsubishi Corp., and Kogas Canada LNG",,Construction started,,Mining & Oil & Gas Extraction,False,False,False,False,False,False,,False,True,Haisla First Nation,Within traditional territory,7500.0,400.0,2018-10-01,2025-04-01,54.029229,-128.68809,"54° 1' 45.22"" N","128° 41' 17.12"" W",(403) 691-3392,www.lngcanada.ca,2011-12-01,2025-03-01
2819,Aley Project,"Proposed 10,000 tonne/day open pit niobium mine is located 140 km north of Mackenzie. Site exploration continues with drilling program. Estimated cost shown includes mine construction, converter and transmission line. Project is in the pre-application phase under the Environmental Assessment Act, which will serve as a substitution of the federal environmental assessment.",870.0,,Pre-application,Industrial,Mining,Mining,5. Cariboo,Mackenzie Region,Taseko Mines Ltd.,,Proposed,Consultation/Approvals,Mining & Oil & Gas Extraction,False,False,False,False,False,False,,False,False,,,1400.0,350.0,,,55.549137,-123.2995614,55° 32' 56.89'' N,123° 17' 58.42'' W,(877) 441-4533,www.tasekomines.com/properties/aley/project-summary,2011-06-01,2025-03-01
2823,Quintette Coal Mine,Open pit coal mine located 20 km south of Tumbler Ridge. The mine was previously in operation from 1982 to 2000. Expansion to bring into production up to 3 million metric tonnes/yr for a 16-year mine life. Preliminary on-site construction was carried out. Site is on Care and Maintenance status. Mines Act Permit amendment granted.,860.0,,,Industrial,Mining,Mining,8. Northeast,Tumbler Ridge,Conuma Resources Ltd.,,On hold,,Mining & Oil & Gas Extraction,False,False,False,False,False,False,,False,False,,,,400.0,,,,,,,,,2011-06-01,2025-03-01
2778,Murray River Coal Project,Underground coal mine with a production capacity of 6 million tonnes annually for an expected 31 yr mine life. Project is located 12 km south of Tumbler Ridge.,668.0,Project started construction,Extended,Industrial,Mining,Mining,8. Northeast,Tumbler Ridge,HD Mining International Ltd.,,Construction started,,Mining & Oil & Gas Extraction,False,False,False,False,False,False,,False,False,,,,,2025-01-01,2030-01-01,55.126784,-120.993032,"55° 7' 36.42"" N","120° 59' 34.92"" W",(604) 697-0118,www.hdminingintl.com/murray-river-project,2011-03-01,2025-03-01
2673,Pattullo Bridge Replacement,"Six-lane bridge replacement of the Pattullo Bridge. Two dedicated bicycle and pedestrian lanes will be included, and improved road connections in New Westminster and Surrey. Fraser Crossing Partners has been selected for the design, build, finance project.",1637.0,,Certified,Infrastructure,Roads & Highways,Transportation,2. Mainland/Southwest,New Westminster,BC Ministry of Transportation and Transit,,Construction started,,Transportation & Warehousing,True,True,False,False,False,False,,False,False,,,,,2020-07-01,2025-10-01,,,,,(604) 453-4500,,2010-09-01,2025-03-01
2704,Burrard Place (formerly Burrard Gateway) Mixed Use Development,"Development located at Hornby and Drake Streets of  775,000 sq ft  will include 23 city lots. 14 lots are owned by Reliance Properties; the site will include two residential towers 35 and 54-storeys (completed). A third 13-storey tower with 146,375 sq ft of office space will include a Toyota Dealership to occupy the first three floors and 5 floors below grade. Initial phases include an office tower and 90,000 sq ft of office space in a 7-storey podium and the 239-unit, 35-storey tower.",500.0,,,Residential,Mixed use,Mixed use - Residential/Commercial/Retail/ Industrial,2. Mainland/Southwest,Vancouver,Reliance Properties Ltd./Jim Pattison Developments Ltd.,,Construction started,,Residential/Commercial,False,False,False,False,False,True,LEED gold,False,False,,,,,2016-10-01,2023-07-01,49.2776,-123.1298,"49° 16' 39.43"" N","123° 7' 47.39"" W",(604) 683-2404,www.burrardplace.ca,2010-09-01,2025-03-01
2625,South Burrard Development,Development of 8 acres under the south end of the Burrard St Bridge will include plans for phased residential and commercial space. Preliminary draft includes 28 and 35 storey residential towers and at least six additional commercial/residential buildings.,1000.0,,,Residential,Mixed use,Mixed use - Residential/Commercial/Retail/ Industrial,2. Mainland/Southwest,Vancouver,Squamish First Nation,,Proposed,,Residential/Commercial,False,False,False,False,False,False,,False,True,Squamish First Nation,,,,,,49.2737007,-123.1424408,"49° 16' 25.32"" N","123° 8' 32.79"" W",(604) 873-7011 (Vancouver City),,2010-06-01,2025-03-01
2612,Avanti Kitsault Mine Project,"Open pit molybdenum mine located 140 km northeast of Prince Rupert. Production of 11,300 tonnes of molybdenum and 1 million ounces of silver are anticipated over a 14 yr mine life. Project has been certified under the Environmental Assessment Act. An agreement has been reached with Nisga'a Nation and a Mines Act permit has been issued. Preconstruction work has completed on site. Project is on care and maintenance.",1000.0,,Certified,Industrial,Mining,Mining,6. North Coast,Alice Arm,Alloycorp Mining Inc.,,On hold,,Mining & Oil & Gas Extraction,False,False,False,False,False,False,,False,True,"Nisga'a Lisims Government,",Impact Benefits Agreement,700.0,350.0,,,55.421944,-129.419444,55°25'19″ N,129°25'10″ W,(416) 847-0376,,2010-06-01,2025-03-01
2628,Sundance Low Carbon Gasoline Refinery,Proposal to build a natural gas to gasoline plant on a 1055 acre site near Chetwynd. A clean methanol refinery will be developed on the site (see project ID #3383).,2500.0,,,Industrial,Manufacturing - Petrochemical,Petrochemical Manufacturing,8. Northeast,Chetwynd,Blue Fuel Energy Corp.,,Proposed,,Manufacturing,False,False,False,False,False,False,,False,False,,,300.0,50.0,,,55.698147,-121.629689,"55° 41' 53.33"" N","121° 37' 46.88"" W",(250) 655-0330,,2010-06-01,2025-03-01
2586,Brentwood Town Centre Redevelopment - The Amazing Brentwood,"Redevelopment of the Brentwood Town Centre will include one million sq ft of additional retail space, an 11 tower residential component and civic plaza.",1300.0,,,Commercial,Retail,Retail/Residential,2. Mainland/Southwest,Burnaby,Shape Properties Corp.,James K. M. Cheng Architects Inc.,Construction started,,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,2015-07-01,2028-01-01,49.2665291,-122.9985809,"49° 15' 59.5"" N","122° 59' 54.89"" W",(604) 681.2358,www.theamazingbrentwood.com,2010-03-01,2025-03-01
2534,Rocky Creek Wind Energy Project,"Proposed 500 MW wind power project located 80 km southeast of Tumbler Ridge will include over 200 wind turbines, three substations and interconnecting transmission lines. The project area is bordered on the north by Blind Creek, by Sukunka River to the east and south and by Howling Wolves and Watsons Peaks to the west. Project has been withdrawn from Environmental Assessment Act.",1500.0,,Withdrawn,Infrastructure,Utilities,Utilities,8. Northeast,Tumbler Ridge,Bridge Power Holdings/Invenergy LLC,,On hold,,Utilities (incl sewage treatment),False,False,False,False,False,False,,True,False,,,,,,,55.241538,-121.844076,"55° 14' 29.54"" N","121° 50' 38.67"" W",(604) 306-5015,,2009-12-01,2025-03-01
2421,Chu Molybdenum Mine,"Proposed open pit molybdenum mine located southwest of Vanderhoof, is expected to have a production rate of 90,000 tonnes/day over a 20-year mine life. Project has been withdrawn from the Environmental Assessment process, and may be re-entered when market conditions improve.",1040.0,,Withdrawn,Industrial,Mining,Mining,7. Nechako,Vanderhoof,TTM Resources Inc.,,On hold,,Mining & Oil & Gas Extraction,False,False,False,False,False,False,,False,False,,,,,,,53.365,-124.575,"53° 21' 54"" N","124° 34' 30"" W",(604) 685-1144,,2009-06-01,2025-03-01
2326,Snowfield Gold Project,"Proposed 120,000 t/day open pit operation, located 65 km north of Stewart, to include production of Gold-silver doré, copper-gold-silver concentrate, and molybdenum-rhenium concentrate. Project is the subject of a joint engineering study with Seabridge Gold examining economics of operating their KSM Project with Snowfield. Site is on maintenance status, while Pretium concentrates resources on other project sites.",3400.0,,,Industrial,Mining,Mining,6. North Coast,Iskut,Pretium Resources Inc.,,On hold,,Mining & Oil & Gas Extraction,False,False,False,False,False,False,,False,True,"Tahltan Band Council, Iskut Band Council, Tahltan Central Council",,,,,,56.680374,-129.902344,"56° 40' 49.35"" N","129° 54' 8.44"" W",(604) 558-1784,www.pretivm.com,2008-12-01,2025-03-01
2307,Cabin Gas Plant,Facility for processing natural gas from the Horn River Basin at a rate of 5.634 Mmcf/day. Phase 1 of the project completed in Late 2012. Phase 2 is expected to increase the capacity by 400 Mmcf/day.,800.0,,Certified,Industrial,Oil & Gas,Oil and Gas Extraction,8. Northeast,Fort Nelson,Enbridge Inc.,,On hold,,Mining & Oil & Gas Extraction,False,False,False,False,False,False,,False,False,,,267.0,40.0,,,59.230286,-121.67935,"59° 13' 49.03"" N","121˚40'45.66"" W",(403) 231-3900,,2008-12-01,2025-03-01
2337,Iona Island Wastewater Treatment Plant Upgrades,"Proposed primary treatment plant replacement. Upgrades will include secondary and tertiary wastewater treatment expansion, and groundworks improvements. The facility operations will be completed by 2034 and additional digestors will be constructed by 2041.",10400.0,,,Infrastructure,Utilities,"Water, Sewage, and Other Systems",2. Mainland/Southwest,Richmond,Greater Vancouver Regional District,,Proposed,Preliminary/Feasibility,Utilities (incl sewage treatment),True,False,False,True,False,False,,False,True,Musqueam Indian Band,,,,2026-10-01,2041-10-01,49.2194252,-123.2127762,"49° 13' 9.93"" N","123° 12' 45.99"" W",604 432-6200 (Metro Vancouver),,2008-12-01,2025-03-01
2321,King George Station Mixed-Use Development,"Commercial and residential development will include a 70 storey office/residential tower, a 55 storey hotel/office complex and three 40 to 50 storey residential towers. Retail and recreation amenities may include a casino and 1,800 seat show theatre. The project will be located near the King George skytrain station and developed over 4 phases. Phase B, The HUB, includes a 15-storey office tower, 40 and 29 storey condo towers with 112,535 sq ft of retail at ground level. Tether will be a 40-storey tower with 400 rental units.",1600.0,,,Residential,Mixed use,Mixed use - Residential/Commercial/Retail/ Industrial,2. Mainland/Southwest,Surrey,The PCI Group,,Construction started,,Residential/Commercial,False,False,False,False,False,True,LEED gold,False,False,,,,,2014-07-01,2026-10-01,49.183211,-122.844389,"49° 10' 59.56"" N","122° 50' 39.8"" W",(604) 684-1151,,2008-12-01,2025-03-01
2267,Hawkeye Green Energy Grid Project,"Proposed 151 MW hydroelectric project located near the Toba and Jarvis Inlets, will consist of 12 run-of-river sites and a 150 km transmission line. Project is in the pre-application phase under the Environmental Assessment Act.",450.0,,Pre-application,Infrastructure,Utilities,Utilities,1. Vancouver Island/Coast,Powell River,Hawkeye Energy Corp.,,Proposed,Consultation/Approvals,Utilities (incl sewage treatment),False,False,False,False,False,False,,True,False,,,,,,,49.836045,-124.524794,"49° 50' 9.76"" N","124° 31' 29.26"" W",(604) 878-1339,,2008-09-01,2025-03-01
2269,Harper Creek Mine Project,"Proposed copper-gold-silver mine with a capacity of up to 70,000 tonnes/day over an 28 year mine life. Project review under the BC Environmental Assessment Act has terminated. On hold until market conditions become more favourable.",839.0,,Terminated,Industrial,Mining,Mining,3. Thompson-Okanagan,Clearwater,Harper Creek Mining Corp.,,On hold,,Mining & Oil & Gas Extraction,False,False,False,False,False,False,,False,True,Simpcw First Nation/Whispering Pines/Clinton Indian Band,Negotiation Agreement is in place to determine an Accommodation Agreement.,600.0,450.0,,,51.55,-119.7,51° 33’ N,119° 42’ W,(604) 273-5597,www.yellowheadmining.com,2008-09-01,2025-03-01
2245,Kerr - Sulphurets - Mitchell (KSM) Gold/Copper,"Open pit mine project, located approximately 65 km northwest of Stewart, consists of the copper porphyry deposits Kerr, Sulphurets, Mitchell and Iron Cap. Ore production of 80,000 to 120,000 mtpd over 25 years is expected, with 90,000 mtpd for the remainder of a 52 yr mine life. Project has been certified under the BC Environmental Assessment Act and received federal environmental assessment approval. Exploration drilling has confirmed resources. Early stage construction activities completed.",8360.0,,Substanially started,Industrial,Mining,Mining,6. North Coast,Stewart,Seabridge Gold Inc.,,Construction started,,Mining & Oil & Gas Extraction,False,False,False,False,False,False,,False,True,"Nisga'a Nation, Tahltan Band Council, Iskut Band Council, Tahltan Central Council",Impact benefits agreements,1800.0,500.0,2024-07-01,,56.491,-130.293,"56° 29' 27.6"" N","130° 17' 34.8"" W",(416) 367-9292,www.seabridgegold.net,2008-06-01,2025-03-01
2164,Turnagain Nickel Project Expansion,"Nickel mine located 70 km east of Dease Lake. A 2011 Preliminary Assessment (PA) of the Turnagain deposit indicated initial production of 52 million lbs of nickel and 2.8 million lbs of cobalt per year. A $555 million expansion would increase production to 97 million lbs of nickel and 5.36 million lbs of cobalt for 16 yrs. The ore would be processed through an on-site concentrator and hydrometallurgical process facility that would produce nickel, cobalt and copper precipitation products. The completion of the mine expansion has yet to be determined.",2460.0,,,Industrial,Mining,Mining,7. Nechako,Dease Lake Area,Gigametals Corp.,,Proposed,,Mining & Oil & Gas Extraction,False,False,False,False,False,False,,False,True,"Tahltan Band Council, Iskut Band Council, Tahltan Central Council, Acho Dene Koe First Nation",Benefits Agreement,,,,,58.476,-128.826,"58° 28' 33.6"" N","128° 49' 33.6"" W",(604) 681-2300,http://www.hardcreek.com,2008-03-01,2025-03-01
