PROJECT_ID,PROJECT_NAME,PROJECT_DESCRIPTION,ESTIMATED_COST,UPDATE_ACTIVITY,ENVIRONMENTAL_ASSESSMENT_STAGE,CONSTRUCTION_TYPE,CONSTRUCTION_SUBTYPE,PROJECT_TYPE,REGION,MUNICIPALITY,DEVELOPER,ARCHITECT,PROJECT_STATUS,PROJECT_STAGE,PROJECT_CATEGORY_NAME,PUBLIC_FUNDING_IND,PROVINCIAL_FUNDING,FEDERAL_FUNDING,MUNICIPAL_FUNDING,OTHER_PUBLIC_FUNDING,GREEN_BUILDING_IND,GREEN_BUILDING_DESC,CLEAN_ENERGY_IND,INDIGENOUS_IND,INDIGENOUS_NAMES,INDIGENOUS_AGREEMENT,CONSTRUCTION_JOBS,OPERATING_JOBS,STANDARDIZED_START_DATE,STANDARDIZED_COMPLETION_DATE,LATITUDE,LONGITUDE,LATITUDE_DMS,LONGITUDE_DMS,TELEPHONE,PROJECT_WEBSITE,FIRST_ENTRY_DATE,LAST_UPDATE
4195,Inglewood Care Centre Redevelopment,Phased redevelopment of a 230-unit care centre at 725 Inglewood Ave. Phase 2 will include 120 additional suites and possible future expansion of services on the site. Project will be a BC Housing partnership with Baptist Housing Society and Vancouver Coastal Health. Rezoning required.,500.0,,,Residential,Primarily residential - Single use,Social Housing,2. Mainland/Southwest,West Vancouver,BC Housing,,Proposed,Permitting,Residential/Commercial,True,True,False,False,False,False,,False,False,,,,,,,49.33489,-123.13555,49° 20' 5.604'' N,123° 8' 7.98'' W,(604) 456-8895,www.renewinglewood.ca,2020-03-01,2025-03-01
4170,Ethylene Derivative Plant,Proposed plant to manufacture polyethylene products from the ethane produced at Olefins Ethylene Plant. Project is in very preliminary stages.,,,,Industrial,Manufacturing - Petrochemical,Petrochemical Manufacturing,5. Cariboo,Prince George,,,Proposed,Preliminary/Feasibility,Manufacturing,False,False,False,False,False,False,,False,False,,,,,,,,,,,,,2019-12-01,2025-03-01
4177,Terraced Condominium,Development of 184-units in two midrise buildings located on Charles St. The site will include 279 parking spaces. OCP amendment will be required.,36.0,,,Residential,Primarily residential - Single use,Residential,2. Mainland/Southwest,Port Moody,,GBL Architects,Proposed,Preliminary/Feasibility,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.27869,-122.86955,49° 16' 43.284'' N,122° 52' 10.38'' W,,,2019-12-01,2025-03-01
4171,Frontier NGL Plant and Pipeline Project,"Proposed project west of Chetwynd for a straddle plant, an initiating pump station and a 130 to 170 km of 16-inch pipeline to carry natural gas liquids (NGL) to a rail loading facility south of Fort St John. The plant would extract  NGL at a rate of 1.5 bcf/d and transport for further processing. Project is in front-end engineering design (FEED) stages.",2500.0,,Early Engagement,Industrial,Oil & Gas,Natural Gas Pipeline,8. Northeast,Chetwynd,Enbridge Frontier Inc.,,Proposed,,Transportation & Warehousing,False,False,False,False,False,False,,False,False,,,,,,,,,,,,,2019-12-01,2025-03-01
4181,West Broadway Condominium,Proposed 154-unit development in a 14-storey condominium located at 3701 West Broadway.,30.0,,,Residential,Primarily residential - Single use,Residential,2. Mainland/Southwest,Vancouver,Westbank Projects Corp.,Leckie Studio Architecture + Design,Proposed,Permitting,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.26462,-123.1861,49° 15' 52.632'' N,123° 11' 9.96'' W,(604) 685-8986,,2019-12-01,2025-03-01
4142,Cambridge Estates,Proposed development to include 95 townhomes and 7 coach homes located at 102 St and 117 Ave.,20.0,,,Residential,Primarily residential - Single use,Residential,8. Northeast,Fort St. John,Western Canadian Properties Group,,Proposed,Permitting,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,56.26256,-120.85051,56° 15' 45.216'' N,120° 51' 1.836'' W,(844) 874-9274,,2019-09-01,2025-03-01
4144,811 Carnarvon Street Condominium,Development of a 469-unit condominium in a 44-storey tower and an 8-storey hotel with 120 guest suites. Project will include ground level retail space.,65.0,,,Residential,Primarily residential - Single use,Residential/Accommodation,2. Mainland/Southwest,New Westminster,Reliance Properties,,Proposed,Consultation/Approvals,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.20187,-122.91365,49° 12' 6.732'' N,122° 54' 49.14'' W,,,2019-09-01,2025-03-01
4153,Marie Place Condominium,Proposed 140-unit development in two 6-storey buildings located at 405 Marie Place. Development permit has been approved.,26.0,,,Residential,Primarily residential - Single use,Residential,2. Mainland/Southwest,North Vancouver,,Engage Architecture,Proposed,Permitting,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.30894,-123.03088,49° 18' 32.184'' N,123° 1' 51.168'' W,,,2019-09-01,2025-03-01
4146,Glitz Condominiums,"75-unit condominium in a 9-storey development located at 6860 No 3 Rd. Project will include 118,000 sq ft of commercial space. Development permit approved.",20.0,,,Residential,Primarily residential - Single use,Residential,2. Mainland/Southwest,Richmond,iFortune Developments,GBL Architects,Construction started,,Residential/Commercial,False,False,False,False,False,True,LEED silver,False,False,,,,,2019-Q4,,49.16373,-123.13631,49° 9' 49.428'' N,123° 8' 10.716'' W,,,2019-09-01,2025-03-01
4132,2555 Whiteley Court Rental Housing,Proposed 16-storey development of a 106-unit seniors condominium to include renovations to the existing building at 2555 Whiteley Court. Development permit has been approved by council.,20.0,,,Residential,Primarily residential - Single use,Residential,2. Mainland/Southwest,North Vancouver,,,Proposed,Consultation/Approvals,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.33179,-123.04222,49° 19' 54.444'' N,123° 2' 31.992'' W,,,2019-09-01,2025-03-01
4100,Condominium Development,"Proposed apartment development with 502 units of rental housing located at 4683 Arbutus St. Project will include four buildings from 5 to 14 storeys with a food market, plaza and daycare.",28.0,,,Residential,Primarily residential - Single use,Residential,2. Mainland/Southwest,Vancouver,Broadway Properties,DIALOG Architecture and P+A Landscape Architecture,Proposed,Consultation/Approvals,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.24377,-123.15418,49° 14' 37.572'' N,123° 9' 15.048'' W,(604) 876-1188,,2019-06-01,2025-03-01
4093,Condominium Development - 1967 East Hastings,Proposed 131-unit condominium development located at East Hastings and Semlin Drive. The six-storey building will include retail space at the podium level. Rezoning is required.,22.0,,,Residential,Primarily residential - Single use,Residential,2. Mainland/Southwest,Vancouver,Reliance Properties,DIALOG Architecture,Proposed,Consultation/Approvals,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.28146,-123.0641,49° 16' 53.256'' N,123° 3' 50.76'' W,(604) 683-2404,,2019-06-01,2025-03-01
4094,Condominium Development - 1298 East Hastings Street,Proposed 207-unit condominium development located at East Hastings St and Clark Drive. Project will include 55-units of social housing. Rezoning is required.,38.0,,,Residential,Primarily residential - Single use,Residential,2. Mainland/Southwest,Vancouver,ONNI Group,,Proposed,Preliminary/Feasibility,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.28096,-123.07738,49° 16' 51.456'' N,123° 4' 38.568'' W,(604) 602-7711,,2019-06-01,2025-03-01
4105,SFU - Gondola,Proposed 3S tri-cable gondola to connect the Skytrain to SFU campus. In early planning and public engagement phases.,210.0,,,Infrastructure,Other Transportation,Transportation,2. Mainland/Southwest,Burnaby,Translink/ Simon Fraser University,,Proposed,Preliminary/Feasibility,Transportation & Warehousing,True,True,False,False,False,False,,False,False,,,,,,,,,,,(604) 453-4500,,2019-06-01,2025-03-01
4106,Dunbar Ryerson United Church Redevelopment,"Proposed development of two parcels of land on W 45th Ave by Dunbar Ryerson United Church will include church amenities and a housing project. Along with preservation of the church, a new hall and community space, there will be 40 market and 32 social housing units.",20.0,,,Residential,Primarily residential - Single use,Residential,2. Mainland/Southwest,Vancouver,Dunbar Ryerson United Church / Wall Financial Group,Endall Elliot Associates,Proposed,Preliminary/Feasibility,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.23109,-123.15938,49° 13' 51.924'' N,123° 9' 33.768'' W,,,2019-06-01,2025-03-01
4107,Pacific Tennis Centre,Proposed facility with 24 tennis courts near the Burnaby Lake Sports Complex will be a training hub and include space for supporting services.,30.0,,,Commercial,Recreation,"Arts, Entertainment & Recreation",2. Mainland/Southwest,Burnaby,City of Burnaby/ Tennis Canada,,Proposed,,Other Services,True,False,False,True,False,False,,False,False,,,,,,,49.25268,-122.96873,49° 15' 9.648'' N,122° 58' 7.428'' W,,,2019-06-01,2025-03-01
4099,UBC Okanagan - Industrial Scale Engineering Laboratory Expansion,"Planned expansion of the large scale industrial laboratory will accommodate the research, teaching and innovation of advanced technologies.",,,,Institutional,Education,Educational Services,3. Thompson-Okanagan,Kelowna,University of British Columbia,,Proposed,Preliminary/Feasibility,Public Services,True,False,False,False,True,False,,False,False,,,,,,,,,,,(604) 731-3103,,2019-06-01,2025-03-01
4088,Barclay x Thurlow Condominiums,"Development of 506 rental units, 365 condominiums and 99-units social housing in two 57 and 60 storeys. The towers will be connected by a bridge, amenities and retail space at grade. Rezoning application has been submitted.",60.0,,,Residential,Primarily residential - Single use,Residential,2. Mainland/Southwest,Vancouver,Bosa Properties,,Proposed,Consultation/Approvals,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.28274,-123.12686,49° 16' 57.864'' N,123° 7' 36.696'' W,(604) 299-1363,,2019-03-20,2025-03-01
4086,Avani Centre King + Fraser Condominium,Development of a 30-storey condominium with 181 units located near Surrey City Centre.,,,,Residential,Primarily residential - Single use,Residential,2. Mainland/Southwest,Surrey,Avani Investment Group,Architecture49,On hold,,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.18067,-122.69746,49° 10' 50.412'' N,122° 41' 50.856'' W,(778) 591-8700,,2019-03-01,2025-03-01
4080,5740 Cambie Condominiums,Proposed 213-unit development in 14 and 27 storey buildings across from Oakridge mall. Rezoning is required.,40.0,,,Residential,Primarily residential - Single use,Residential,2. Mainland/Southwest,Vancouver,Polygon Oakridge Development,,Proposed,Consultation/Approvals,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.23269,-123.11567,49° 13' 57.684'' N,123° 6' 56.412'' W,,,2019-03-01,2025-03-01
4067,UBC Farm Centre,Construction of a Farm Centre to house the Food and Beverage Technology and the Centre for Sustainable Food Systems research and teaching programs.,20.0,,,Institutional,Education,Educational Services,2. Mainland/Southwest,Vancouver,University of British Columbia,,Proposed,,Public Services,True,False,False,False,True,False,,False,False,,,,,,,,,,,(604) 731-3103,,2019-03-01,2025-03-01
4058,The Lauren Condominium,Six-storey development of a 60-unit midrise condominium on 3rd Ave will include retail at grade level.,20.0,,,Residential,Primarily residential - Single use,Residential,2. Mainland/Southwest,Squamish,Performing Equity Developments,,Proposed,Tender/Preconstruction,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,,,,,(604) 620-3728,,2018-12-01,2025-03-01
4030,Glenmore Secondary School,Proposed new 1500-student capacity secondary school located on Burtch Rd.,127.0,,,Institutional,Education,Educational Services,3. Thompson-Okanagan,Kelowna,School District 23,,Proposed,,Public Services,True,True,False,False,False,False,,False,False,,,,,,,,,,,(250) 860-8888,,2018-12-01,2025-03-01
4054,Highrise Mixed-use Development - 1780 East Broadway,"Proposed development of 4 buildings with 11, 17, 21 and 24 storeys on a 2 storey commercial podium. Project will have 218- units residential and 306-units commercial with 524 parking spaces. Located near the East 10th Ave Skytrain, there will be 22,000 sq ft of public space including a playground and a plaza. Rezoning is required.",80.0,,,Residential,Primarily residential - Single use,Residential/Commercial,2. Mainland/Southwest,Vancouver,Westbank Projects Corp./Crombie REIT,,Proposed,Preliminary/Feasibility,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.261685,-123.068567,49° 15' 42.066'' N,123° 4' 6.8412'' W,(604) 685-8986,,2018-12-01,2025-03-01
4052,Gala Lowrise Condominium,Proposed development of 75 units in a 4-storey condominium located at 20276 73A Ave.,20.0,,,Residential,Primarily residential - Single use,Residential,2. Mainland/Southwest,Langley,Essence Properties,Focus Architecture,Proposed,Tender/Preconstruction,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.135669,-122.671551,49° 8' 8.4084'' N,122° 40' 17.5836'' W,(778) 574-0777,,2018-12-01,2025-03-01
4043,UBC - Community Health and Fitness Centre,"Proposed project to renew and consolidate the Community Health Sciences, Recreational Fitness Centre and War Memorial Gym facilities. Funding will be provided by the Province of BC ($80 million), UBC ($110 million) and the remaining from fundraising ($20 million).",210.0,,,Institutional,Education,Educational Services,2. Mainland/Southwest,Vancouver,University of British Columbia,,Proposed,Consultation/Approvals,Public Services,True,False,False,False,True,False,,False,False,,,,,,,,,,,(604) 822-6400,,2018-12-01,2025-03-01
3988,95 West Hastings Rental Condominium,Proposed 132-unit rental housing in a 10-storey building. Retail space will be located at ground level.,22.0,,,Residential,Primarily residential - Single use,Residential,2. Mainland/Southwest,Vancouver,Holborn Group,Gair Williamson Architects,Proposed,,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.28219,-123.10661,49° 16' 55.884'' N,123° 6' 23.796'' W,(604) 688-8387,,2018-09-01,2025-03-01
4021,Tenas Coal Project,Proposed development of a surface coal mine to produce roughly 15 million tonnes of metallurgical coal/yr over a 25 yr mine life.,82.0,,Review,Industrial,Mining,Mining,7. Nechako,Smithers Region,Telkwa Coal Ltd.,,Proposed,Consultation/Approvals,Mining & Oil & Gas Extraction,False,False,False,False,False,False,,False,True,Wet’suwet’en,Located on Traditional Territory,,,,,54.6133,-127.1787,"54°36'48"" N","127°10’43.25"" W",,,2018-09-01,2025-03-01
4020,Ridley Island Energy Export Facility,"Proposed liquids storage and export facility located on Ridley Island. The project will include containment and safety systems for a capacity of 90,000 cubic metres of LPG, 260,000 cubic metres of CPP and 220,000 cubic metres of methanol. Final Investment Decision stage in progress.",750.0,,Certified,Industrial,Oil & Gas,Liquefied Natural Gas,6. North Coast,Prince Rupert,Vopak Development Canada Inc./ AltaGas,,Proposed,Consultation/Approvals,Mining & Oil & Gas Extraction,False,False,False,False,False,False,,False,False,,,300.0,50.0,,,54.22148,-130.316,"54° 13' 17.33"" N","130° 18' 57.6"" W",,,2018-09-01,2025-03-01
4014,Aquara in Victoria West Seniors Complex,"Retirement community located at Kimta Rd at Tyee Rd. A 5 storey building will include 111 rental units 50 condominiums and 2,000 sq ft commercial space.",20.0,,,Residential,Primarily residential - Single use,Seniors Housing,1. Vancouver Island/Coast,Victoria,Element Lifestyle Retirement Inc.,,Proposed,Consultation/Approvals,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,,,,,(604) 676-1418,,2018-09-01,2025-03-01
3965,Ocean Stories Retirement Community,Development of a  200-unit seniors care facility in 4 buildings to include assisted living and hospice. Project requires rezoning and Official Community Plan (OCP) amendments.,35.0,,,Residential,Primarily residential - Single use,Seniors Housing,2. Mainland/Southwest,Sechelt,Spani Developments Ltd.,Mobius Architecture,Proposed,,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,,,,,(604) 740-0424,,2018-06-01,2025-03-01
3958,Foster Ave and North Rd Development,"Proposed 41-storey development of 304-unit residential tower, a 6-storey rental building and 1,700 sq ft of retail space at ground level.",66.0,,,Residential,Primarily residential - Single use,Residential,2. Mainland/Southwest,Burnaby,Amacon Development Corp.,Chris Dikeakos Architects,Proposed,Consultation/Approvals,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.25642,-122.8924,49° 15' 23.112'' N,122° 53' 32.64'' W,(604) 602-7700,,2018-06-01,2025-03-01
3959,Flavelle Oceanfront Mixed-Use Development,"Proposed redevelopment of the 34 acre  Flavelle Sawmill site has been approved for rezoning. The project will include 3,400 residential units in 12 towers up to 38 storeys, 103,000 sq ft designated light industrial, 99,000 sq ft office space, 72,000 sq ft of retail space and a 106,000 sq ft campus of care facility.",,,,Residential,Mixed use,Mixed use - Residential/Commercial/Retail/ Industrial,2. Mainland/Southwest,Port Moody,AP Group,Wensley Architecture,Proposed,Consultation/Approvals,Residential/Commercial,False,False,False,False,False,True,LEED,False,False,,,,,,,49.27869,-122.85474,49° 16' 43.284'' N,122° 51' 17.064'' W,(604) 580-3646,www.flavelleoceanfront.ca,2018-06-01,2025-03-01
3942,Canoe Reach Geothermal Energy Project,Proposed 23MW geothermal power plant at Canoe Reach south of Valemount. Pre-feasibility study has completed and subsurface test drilling has commenced.,120.0,,,Infrastructure,Utilities,Utilities,5. Cariboo,Valemount,Borealis Geopower,,Proposed,Consultation/Approvals,Utilities (incl sewage treatment),False,False,False,False,False,False,,True,False,,,,,,,,,,,(403) 536-0871 (Borealis Inc),www.borealisgeopower.com,2018-06-01,2025-03-01
3957,The Dunes Residential Development,Proposed 317-unit multi-family residential development is in planning stages.,50.0,,,Residential,Primarily residential - Single use,Residential,3. Thompson-Okanagan,Kamloops,,,Proposed,Preliminary/Feasibility,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,50.78075,-120.33006,50° 46' 50.7'' N,120° 19' 48.216'' W,,,2018-06-01,2025-03-01
3951,Affordable Housing Complex,"Proposal to upgrade 71 units in two apartment buildings at 3800 27 Ave, and build an additional 41-unit apartment.",23.0,,,Residential,Primarily residential - Single use,Social Housing,3. Thompson-Okanagan,Vernon,Vancouver Resource Society,,Proposed,Consultation/Approvals,Residential/Commercial,True,True,False,False,False,False,,False,False,,,,,,,50.26094,-119.28609,50° 15' 39.384'' N,119° 17' 9.924'' W,,,2018-06-01,2025-03-01
3961,The George Marine Resort Hotel and Residential Development,Proposed 6-storey development of a 116-room hotel with a conference centre and a 3-storey parking garage.,,,,Commercial,Accommodation,Accommodation/Residential,2. Mainland/Southwest,Gibsons,,Collabor8 Architecture,On hold,,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.388434,-123.514092,49° 23' 40.0596'' N,123° 27' 24.4476'' W,,www.georgegibsonsresidences.com,2018-06-01,2025-03-01
3941,Douglas Tower Brentwood,Condominium tower in preliminary stages to be located at 2152 Douglas Rd.,,,,Residential,Primarily residential - Single use,Residential,2. Mainland/Southwest,Burnaby,IMANI Development,,Proposed,Preliminary/Feasibility,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.2648,-122.99084,49° 15' 53.28'' N,122° 59' 27.024'' W,(604) 568-1333,,2018-06-01,2025-03-01
3939,1684 Alberni Condominium,Proposed 94-unit condominium in a 39-storey building at 1684 Alberni St.,20.0,,,Residential,Primarily residential - Single use,Residential,2. Mainland/Southwest,Vancouver,Westbank Projects Corp.,Bing Thom Architects,Proposed,Permitting,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.290799,-123.132935,49° 17' 26.88'' N,123° 7' 58.57'' W,(604) 685-8986,,2018-03-01,2025-03-01
3931,Whalley District,Proposed 35-storey development of 349-units located at 107A Ave.,54.0,,,Residential,Primarily residential - Single use,Residential,2. Mainland/Southwest,Surrey,Tien Sher Group of Companies,Chris Dikeakos Architects Inc.,Proposed,Preliminary/Feasibility,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,,,,,(604) 207-4633,,2018-03-01,2025-03-01
3925,Courtenay Condominiums,Proposed 7-storey condominium development located in Mulgrave Park.,20.0,,,Residential,Primarily residential - Single use,Residential,2. Mainland/Southwest,West Vancouver,British Pacific Properties,Ramsay Worden Architects,Proposed,Tender/Preconstruction,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,,,,,(604) 925-9000,,2018-03-01,2025-03-01
3908,Babcock Ridge Wind Farm,Proposed 15 MW wind farm has been accepted by BC Hydro standing offer program in Mar 2017. The BC Hydro Standing Offer Program (SOP) has been suspended.,50.0,,,Infrastructure,Utilities,Utilities,8. Northeast,Tumbler Ridge,Boralex,,Proposed,,Utilities (incl sewage treatment),False,False,False,False,False,False,,True,False,,,,,,,,,,,(855) 604-6403,,2017-12-01,2025-03-01
3879,Condominium Development,"Proposed redevelopment of the North Shore Winter Club site with 930 units in three towers of 26, 29 and 32 storeys. Council rejected proposal July 2019.",30.0,,,Residential,Primarily residential - Single use,Residential,2. Mainland/Southwest,North Vancouver,Darwin Properties,Perkins + Will Architects,On hold,,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,,,,,(604) 929-7944,www.NSWCLands.ca,2017-12-01,2025-03-01
3902,Victoria Parc Apartments,"Proposed 268-unit apartment in a 10-storey seniors complex located at 891 Fort St. The project will include 10,600 sq ft of commercial space at ground level.",38.0,,,Residential,Primarily residential - Single use,Residential,1. Vancouver Island/Coast,Victoria,Pacific Arbour Six Residences Ltd and Parc Retirement Living,Besharat Friars Architects,Proposed,Tender/Preconstruction,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,48.424076,-123.360192,48° 25' 26.67'' N,123° 21' 36.69'' W,(250) 361-0382 (Victoria City),,2017-12-01,2025-03-01
3881,Masonic Centre and Apartments,Redevelopment of Masonic Centre will include replacement of the centre in a 4-storey building and an additional 18-storey apartment with 159 rental units. Project located on 8th and Granville St will be built to LEED Gold standards.,28.0,,,Residential,Primarily residential - Single use,Residential,2. Mainland/Southwest,Vancouver,,SHAPE Architecture Inc.,Proposed,Consultation/Approvals,Residential/Commercial,False,False,False,False,False,True,LEED Gold,False,False,,,,,,,49.264464,-123.137658,49° 15' 52.07'' N,123° 8' 15.57'' W,(604) 687-4457 (Architect),,2017-12-01,2025-03-01
3883,Condominium and Hotel Development,Proposed re-development of the Best Western site on Capilano Rd. Project will include 275 mixed condominium units in a 24-storey building and a 140-room hotel in a 12-storey building.,50.0,,,Residential,Primarily residential - Single use,Residential/Accommodation,2. Mainland/Southwest,North Vancouver,Chard Developments Ltd.,Musson Cattell Mackay Partnership,Proposed,Consultation/Approvals,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.325232,-123.120987,49° 19' 30.84'' N,123° 7' 15.55'' W,(604) 687-2990 (Architect),,2017-12-01,2025-03-01
3884,Marvel Tower,"Proposed development of a 29-storey condominium with 208 units,  a 6-storey building with 56 units and a 4-storey building with 35 rental units. Project is located on the Travelodge site on Marine Dr. Rezoning is required.",38.0,,,Residential,Primarily residential - Single use,Residential,2. Mainland/Southwest,North Vancouver,Marvel Group Corp.,IBI Group,Proposed,,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.325127,-123.124254,49° 19' 30.46'' N,123° 7' 27.31'' W,(604) 971-5341,,2017-12-01,2025-03-01
3887,Maplewood Gardens,Proposed development with 553 market condominiums and 58 affordable rental units.,45.0,,,Residential,Primarily residential - Single use,Residential,2. Mainland/Southwest,North Vancouver,QuadReal Property Group,,Proposed,Consultation/Approvals,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.307119,-123.01616,49° 18' 25.6284'' N,123° 0' 58.176'' W,(604) 929-7944,,2017-12-01,2025-03-01
3893,Constance House,Proposed 83-unit rental project in a 6-storey development at 669 Constance Ave.,20.0,,,Residential,Primarily residential - Single use,Residential,1. Vancouver Island/Coast,Esquimalt,Standing Stone Developments,Lang Wilson Practice in Architecture Culture,Proposed,Consultation/Approvals,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,48.432828,-123.417791,48° 25' 58.18'' N,123° 25' 4.05'' W,(780) 445-8893,,2017-12-01,2025-03-01
3895,Affordable Housing,"Proposed development of 220 affordable homes and a 19,000 sq ft community centre. The homes will include 170 rental units and 50 supportive housing units.",,,,Residential,Primarily residential - Single use,Residential,1. Vancouver Island/Coast,Victoria,City of Victoria,,Proposed,,Residential/Commercial,True,False,False,True,False,False,,False,False,,,,,,,48.42767,-123.357416,48° 25' 39.61'' N,123° 21' 26.69'' W,(250) 361-0382 (Victoria City),,2017-12-01,2025-03-01
3899,937 View Street Apartments,Proposed 19-storey building with 230 rental apartments located on View St. Project will have commercial space at the ground floor. Council rejected proposal as height exceeded recommended guidelines.,,,,Residential,Primarily residential - Single use,Residential,1. Vancouver Island/Coast,Victoria,Nelson Investments,de Hoog Kierulf Architects,On hold,,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,48.424419,-123.358329,48° 25' 27.91'' N,123° 21' 29.98'' W,(604) 725-5437,,2017-12-01,2025-03-01
3878,Mixed-Use Community,"Proposed 649-unit residential and retail development located at Broadway and Commercial Dr.  A 2-storey podium at the base of four towers of 11, 17, 21 and 24 storeys, will include a Safeway, 11,200 sq ft retail and 55,000 sq ft office space.",60.0,,,Residential,Mixed use,Mixed use - Residential/Commercial/Retail/ Industrial,2. Mainland/Southwest,Vancouver,Westbank Projects Corp./ Crombie REIT,Revery Architecture,Proposed,Preliminary/Feasibility,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,,,,,(604) 685-8986,,2017-12-01,2025-03-01
3890,Atmosphere Mixed-Use Development,"A 5-acre development with residential, office space and retail is planned for Alderbridge Way and No 3 Rd. The project will include 4 condominium towers, 2 rental towers and an office building with a 65,000 sq ft technology hub in the podium, and 60,000 sq ft of retail space.",100.0,,,Residential,Mixed use,Mixed use - Residential/Commercial/Retail/ Industrial,2. Mainland/Southwest,Richmond,South Street Development Group,GBL Architects,Proposed,Preliminary/Feasibility,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,,,,,(604) 714-0573,,2017-12-01,2025-03-01
3888,Vancouver Jewish Community Centre Redevelopment,"Phased redevelopment of the Jewish Community Centre site will replace the community centre ($155 million) and include a parking garage, a seniors care facility and two 24 and 26-storey apartment towers with 500 rental units ($272 million). The first phase is an 8-storey community centre located on the site of the east parking lot. The federal and provincial governments will be providing $25 million in funding each for the project. Design changes will be submitted in a new rezoning application in 2025.",427.0,,,Residential,Primarily residential - Single use,Residential,2. Mainland/Southwest,Vancouver,,Acton Ostry Architects,Proposed,Consultation/Approvals,Residential/Commercial,True,True,True,False,False,True,LEED gold environmental certification,False,False,,,,,,,49.233443,-123.126723,49° 14' 0.39'' N,123° 7' 36.20'' W,(604) 739-3344 (Architect),,2017-12-01,2025-03-01
3894,930 Fort Street Condominium,Proposed 62-unit condominium in a 12-storey building that will include retail space at ground level. Development permit approved by council. Project property is being sold.,15.0,,,Residential,Primarily residential - Single use,Residential,1. Vancouver Island/Coast,Victoria,Sakura Project Management,Wensley Architecture,On hold,,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,48.424,-123.358,48° 25' 26.4'' N,123° 21' 28.8'' W,(604) 685-3529 (Architect),,2017-12-01,2025-03-01
3848,Office Complex  - 401 W Georgia,"Proposed 147,000 sq ft development in a 9-storey office building at the corner of Dunsmuir and Homer streets. Development permit application has been submitted.",20.0,,,Commercial,Office,Commercial,2. Mainland/Southwest,Vancouver,Oxford Properties,B + H Architects,Proposed,Permitting,Residential/Commercial,False,False,False,False,False,False,,False,False,,,,,,,49.281195,-123.114879,49° 16' 52.3'' N,123° 6' 53.56'' W,(604) 893-3200,,2017-09-01,2025-03-01
3822,Simon Fraser University - Science Health & Technology Expansion,Proposed development of a science facility with classrooms and teaching labs that will accommodate 660-students.,90.0,,,Institutional,Education,Educational Services,2. Mainland/Southwest,Surrey,Simon Fraser University,,Proposed,Preliminary/Feasibility,Public Services,True,False,False,False,True,True,LEED,False,False,,,,,,,49.187313,-122.849139,49° 11' 14.33'' N,122° 50' 56.90'' W,(604) 291-3394,,2017-09-01,2025-03-01
3826,Art Gallery of Greater Victoria,"Proposed renewal of the art gallery at 1040 Moss St will include renovation of the gallery and 1,850 sq m gallery expansion. The provincial government will provide $6 million in funding. The project has received $11 million in private donations. Fundraising is ongoing.",30.0,,,Commercial,Recreation,"Arts, Entertainment & Recreation",1. Vancouver Island/Coast,Victoria,City of Victoria,,Proposed,,Other Services,True,True,True,False,False,True,LEED,False,False,,,,,,,48.421842,-123.347673,48° 25' 18.63'' N,123° 20' 51.62'' W,(250) 361-0382 (Victoria City),,2017-09-01,2025-03-01
